 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
45,RTO_RNAi_4c.png (green).png,8,255.000,0.000,255,255,255,137.750,80.625,137.750,80.625,9.899,136,79,4,3,4.444,2.292,144.645,1.000,5.000,2040,255,NaN,NaN,100.000,2040,136,79,143.130,2.828,1.939,0.516,0.842
46,RTO_RNAi_4c.png (green).png,24,255.000,0.000,255,255,255,48.917,82.792,48.917,82.792,18.728,46,80,6,6,7.080,4.316,40.142,0.860,7.810,6120,255,NaN,NaN,100.000,6120,46,86,39.806,5.367,1.640,0.610,0.828
47,RTO_RNAi_4c.png (green).png,43,255.000,0.000,255,255,255,114.616,85.105,114.616,85.105,37.213,107,82,16,6,15.506,3.531,166.183,0.390,16.279,10965,255,NaN,NaN,100.000,10965,107,84,169.380,4.989,4.391,0.228,0.662
48,RTO_RNAi_4c.png (green).png,8,255.000,0.000,255,255,255,79.500,85.000,79.500,85.000,11.071,77,84,5,2,4.936,2.064,10.901,0.820,5.385,2040,255,NaN,NaN,100.000,2040,77,86,21.801,2.000,2.392,0.418,0.889
49,RTO_RNAi_4c.png (green).png,16,255.000,0.000,255,255,255,88.000,85.375,88.000,85.375,14.485,85,84,6,3,6.272,3.248,0.000,0.958,6.325,4080,255,NaN,NaN,100.000,4080,85,84,161.565,3.000,1.931,0.518,0.941
50,RTO_RNAi_4c.png (green).png,48,255.000,0.000,255,255,255,58.583,88.146,58.583,88.146,24.971,54,85,9,7,8.756,6.980,168.929,0.967,9.487,12240,255,NaN,NaN,100.000,12240,54,86,161.565,7.000,1.255,0.797,0.897
51,RTO_RNAi_4c.png (green).png,3,255.000,0.000,255,255,255,82.167,87.833,82.167,87.833,5.657,81,87,2,2,2.365,1.615,135.000,1.000,2.828,765,255,NaN,NaN,100.000,765,81,87,135.000,2.000,1.464,0.683,0.857
52,RTO_RNAi_4c.png (green).png,77,255.000,0.000,255,255,255,71.786,93.110,71.786,93.110,38.870,64,88,15,10,15.042,6.518,30.444,0.640,15.811,19635,255,NaN,NaN,100.000,19635,64,96,18.435,7.814,2.308,0.433,0.815
53,RTO_RNAi_4c.png (green).png,7,255.000,0.000,255,255,255,128.214,88.929,128.214,88.929,9.657,126,88,4,2,4.154,2.146,171.650,0.943,4.472,1785,255,NaN,NaN,100.000,1785,126,88,153.435,2.000,1.936,0.517,0.933
54,RTO_RNAi_4c.png (green).png,47,255.000,0.000,255,255,255,137.947,92.330,137.947,92.330,24.728,134,89,8,7,8.591,6.965,15.438,0.966,9.434,11985,255,NaN,NaN,100.000,11985,134,95,32.005,7.000,1.233,0.811,0.922
55,RTO_RNAi_4c.png (green).png,310,255.000,0.000,255,255,255,99.058,104.006,99.058,104.006,75.255,90,90,19,25,25.092,15.730,83.934,0.688,26.926,79050,255,NaN,NaN,100.000,79050,93,115,68.199,18.668,1.595,0.627,0.846
