 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,RTO_RNAi_4c.png (green).png,40000,193.296,109.213,255,0,255,100.000,100.000,100.908,96.504,800.000,0,0,200,200,225.676,225.676,0.000,0.785,282.843,7731855.000,255,-1.205,-0.548,75.802,7731855.000,0,0,135.000,200,1.000,1.000,1.000
2,RTO_RNAi_4c.png (green).png,30310,255.000,0.000,255,255,255,100.887,96.507,100.887,96.507,993.563,0,0,200,200,200.184,192.782,151.322,0.386,282.843,7729050.000,255,NaN,NaN,100.000,7729050.000,0,0,135.000,200,1.038,0.963,0.758
3,RTO_RNAi_4c.png (green).png,11,255.000,0.000,255,255,255,158.864,89.591,158.864,89.591,11.071,157,88,4,3,4.384,3.195,164.929,1.000,5.000,2805.000,255,NaN,NaN,100.000,2805.000,157,88,143.130,3,1.372,0.729,0.957
