 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,RTO_RNAi_3.png (green),40000,57.719,106.711,0,0,255,100.000,100.000,106.570,100.913,800.000,0,0,200,200,225.676,225.676,0.000,0.785,282.843,2308770,0,1.308,-0.289,22.635,2308770,0,0,135.000,200.000,1.000,1.000,1.000
2,RTO_RNAi_3.png (green),296,255.000,0.000,255,255,255,9.203,7.503,9.203,7.503,70.870,0,0,23,18,23.111,16.307,24.506,0.741,28.018,75480,255,NaN,NaN,100.000,75480,0,18,34.824,17.847,1.417,0.706,0.940
3,RTO_RNAi_3.png (green),1314,255.000,0.000,255,255,255,77.604,35.040,77.604,35.040,266.978,41,0,57,64,61.100,27.382,54.332,0.232,77.156,335070,255,NaN,NaN,100.000,335070,41,57,42.374,42.723,2.231,0.448,0.589
4,RTO_RNAi_3.png (green),5,255.000,0.000,255,255,255,100.700,4.100,100.700,4.100,7.657,99,3,3,2,3.144,2.025,18.435,1.000,3.606,1275,255,NaN,NaN,100.000,1275,99,5,33.690,2.000,1.553,0.644,0.909
5,RTO_RNAi_3.png (green),17,255.000,0.000,255,255,255,133.676,13.971,133.676,13.971,15.899,131,12,5,5,4.882,4.434,55.048,0.845,6.403,4335,255,NaN,NaN,100.000,4335,132,17,51.340,5.000,1.101,0.908,0.829
6,RTO_RNAi_3.png (green),18,255.000,0.000,255,255,255,123.722,19.722,123.722,19.722,17.314,122,16,4,7,7.081,3.237,80.902,0.755,7.616,4590,255,NaN,NaN,100.000,4590,122,23,66.801,4.000,2.188,0.457,0.800
7,RTO_RNAi_3.png (green),2723,255.000,0.000,255,255,255,154.677,95.044,154.677,95.044,636.465,114,19,66,143,105.678,32.808,96.699,0.084,146.537,694365,255,NaN,NaN,100.000,694365,141,19,102.614,64.934,3.221,0.310,0.432
8,RTO_RNAi_3.png (green),3,255.000,0.000,255,255,255,24.167,23.833,24.167,23.833,5.657,23,23,2,2,2.365,1.615,135.000,1.000,2.828,765,255,NaN,NaN,100.000,765,23,23,135.000,2.000,1.464,0.683,0.857
9,RTO_RNAi_3.png (green),2,255.000,0.000,255,255,255,107.000,23.500,107.000,23.500,4.243,106,23,2,1,2.257,1.128,0.000,1.000,2.236,510,255,NaN,NaN,100.000,510,106,23,153.435,1.000,2.000,0.500,1.000
10,RTO_RNAi_3.png (green),377,255.000,0.000,255,255,255,14.946,40.001,14.946,40.001,109.397,0,24,36,27,38.584,12.441,150.934,0.396,41.677,96135,255,NaN,NaN,100.000,96135,0,24,149.744,14.673,3.101,0.322,0.751
11,RTO_RNAi_3.png (green),15,255.000,0.000,255,255,255,108.433,30.233,108.433,30.233,13.314,106,28,5,4,5.235,3.648,152.451,1.000,5.831,3825,255,NaN,NaN,100.000,3825,106,29,149.036,4.000,1.435,0.697,0.882
12,RTO_RNAi_3.png (green),4,255.000,0.000,255,255,255,124.000,30.000,124.000,30.000,5.657,123,29,2,2,2.257,2.257,0.000,1.000,2.828,1020,255,NaN,NaN,100.000,1020,123,29,135.000,2.000,1.000,1.000,1.000
13,RTO_RNAi_3.png (green),11,255.000,0.000,255,255,255,197.227,32.318,197.227,32.318,15.314,194,30,6,4,6.757,2.073,27.803,0.589,7.211,2805,255,NaN,NaN,100.000,2805,194,34,33.690,2.683,3.260,0.307,0.733
14,RTO_RNAi_3.png (green),29,255.000,0.000,255,255,255,113.638,38.466,113.638,38.466,21.314,111,35,5,7,7.574,4.875,88.421,0.802,8.062,7395,255,NaN,NaN,100.000,7395,112,35,119.745,5.000,1.554,0.644,0.879
15,RTO_RNAi_3.png (green),19,255.000,0.000,255,255,255,129.079,37.605,129.079,37.605,15.071,127,35,4,5,5.550,4.359,77.179,1.000,6.403,4845,255,NaN,NaN,100.000,4845,127,40,51.340,4.000,1.273,0.785,0.974
16,RTO_RNAi_3.png (green),25,255.000,0.000,255,255,255,186.620,41.300,186.620,41.300,18.971,183,38,7,6,6.957,4.575,22.570,0.873,7.616,6375,255,NaN,NaN,100.000,6375,183,43,23.199,5.270,1.521,0.658,0.806
17,RTO_RNAi_3.png (green),3,255.000,0.000,255,255,255,108.167,43.167,108.167,43.167,5.657,107,42,2,2,2.365,1.615,45.000,1.000,2.828,765,255,NaN,NaN,100.000,765,107,44,45.000,2.000,1.464,0.683,0.857
18,RTO_RNAi_3.png (green),18,255.000,0.000,255,255,255,177.000,43.778,177.000,43.778,18.728,173,42,8,4,8.391,2.731,162.042,0.645,8.544,4590,255,NaN,NaN,100.000,4590,173,42,159.444,3.479,3.072,0.325,0.766
19,RTO_RNAi_3.png (green),21,255.000,0.000,255,255,255,129.119,47.262,129.119,47.262,22.142,126,44,5,8,8.321,3.213,107.801,0.538,9.434,5355,255,NaN,NaN,100.000,5355,126,44,122.005,4.596,2.590,0.386,0.724
20,RTO_RNAi_3.png (green),4,255.000,0.000,255,255,255,187.000,49.000,187.000,49.000,5.657,186,48,2,2,2.257,2.257,0.000,1.000,2.828,1020,255,NaN,NaN,100.000,1020,186,48,135.000,2.000,1.000,1.000,1.000
21,RTO_RNAi_3.png (green),6,255.000,0.000,255,255,255,97.667,51.333,97.667,51.333,8.485,96,50,3,3,3.140,2.433,45.000,1.000,3.606,1530,255,NaN,NaN,100.000,1530,96,52,33.690,2.828,1.291,0.775,0.800
22,RTO_RNAi_3.png (green),7,255.000,0.000,255,255,255,144.500,54.786,144.500,54.786,9.071,143,53,3,3,3.086,2.888,0.000,1.000,3.606,1785,255,NaN,NaN,100.000,1785,144,53,123.690,3.000,1.069,0.936,0.875
23,RTO_RNAi_3.png (green),13,255.000,0.000,255,255,255,34.500,59.269,34.500,59.269,14.728,32,57,5,5,6.574,2.518,46.834,0.753,7.071,3315,255,NaN,NaN,100.000,3315,32,62,45.000,3.536,2.611,0.383,0.743
24,RTO_RNAi_3.png (green),11,255.000,0.000,255,255,255,132.136,58.864,132.136,58.864,11.899,130,57,4,4,4.506,3.108,30.286,0.976,5.000,2805,255,NaN,NaN,100.000,2805,130,60,36.870,3.578,1.450,0.690,0.815
