 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,RTO_RNAi_3.png (green).png,40000,197.281,106.711,255,0,255,100.000,100.000,98.078,99.733,800.000,0,0,200,200,225.676,225.676,0.000,0.785,282.843,7891230.000,255,-1.308,-0.289,77.365,7891230.000,0,0,135.000,200,1.000,1.000,1.000
2,RTO_RNAi_3.png (green).png,30930,255.000,0.000,255,255,255,98.062,99.741,98.062,99.741,1227.512,0,0,200,200,204.038,193.010,33.422,0.258,282.843,7887150.000,255,NaN,NaN,100.000,7887150.000,0,200,45.000,200,1.057,0.946,0.776
3,RTO_RNAi_3.png (green).png,4,255.000,0.000,255,255,255,81.000,43.000,81.000,43.000,5.657,80,42,2,2,2.257,2.257,0.000,1.000,2.828,1020.000,255,NaN,NaN,100.000,1020.000,80,42,135.000,2,1.000,1.000,1.000
4,RTO_RNAi_3.png (green).png,12,255.000,0.000,255,255,255,143.750,98.333,143.750,98.333,13.314,141,96,5,4,4.677,3.267,156.622,0.851,5.385,3060.000,255,NaN,NaN,100.000,3060.000,141,98,158.199,4,1.432,0.698,0.800
