 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,RTO_rnai_med_(green)_(0-109).tif,40000,192.876,109.465,255,0,255,100.000,100.000,100.799,95.423,800.000,0,0,200,200,225.676,225.676,0.000,0.785,282.843,7715025.000,255,-1.194,-0.573,75.638,7715025.000,0,0,135.000,200.000,1.000,1.000,1.000
2,RTO_rnai_med_(green)_(0-109).tif,29561,255.000,0.000,255,255,255,100.098,93.330,100.098,93.330,2773.530,0,0,200,200,203.692,184.781,7.971,0.048,282.843,7538055.000,255,NaN,NaN,100.000,7538055.000,0,0,135.000,200.000,1.102,0.907,0.739
3,RTO_rnai_med_(green)_(0-109).tif,4,255.000,0.000,255,255,255,21.000,33.000,21.000,33.000,5.657,20,32,2,2,2.257,2.257,0.000,1.000,2.828,1020.000,255,NaN,NaN,100.000,1020.000,20,32,135.000,2.000,1.000,1.000,1.000
4,RTO_rnai_med_(green)_(0-109).tif,4,255.000,0.000,255,255,255,144.000,43.000,144.000,43.000,5.657,143,42,2,2,2.257,2.257,0.000,1.000,2.828,1020.000,255,NaN,NaN,100.000,1020.000,143,42,135.000,2.000,1.000,1.000,1.000
5,RTO_rnai_med_(green)_(0-109).tif,7,255.000,0.000,255,255,255,68.786,53.500,68.786,53.500,9.071,67,52,3,3,3.086,2.888,90.000,1.000,3.606,1785.000,255,NaN,NaN,100.000,1785.000,68,52,123.690,3.000,1.069,0.936,0.875
6,RTO_rnai_med_(green)_(0-109).tif,4,255.000,0.000,255,255,255,78.000,120.000,78.000,120.000,5.657,77,119,2,2,2.257,2.257,0.000,1.000,2.828,1020.000,255,NaN,NaN,100.000,1020.000,77,119,135.000,2.000,1.000,1.000,1.000
7,RTO_rnai_med_(green)_(0-109).tif,637,255.000,0.000,255,255,255,137.368,188.695,137.368,188.695,114.326,122,171,35,29,32.221,25.171,143.147,0.612,40.460,162435.000,255,NaN,NaN,100.000,162435.000,126,174,140.013,29.000,1.280,0.781,0.885
8,RTO_rnai_med_(green)_(0-109).tif,38,255.000,0.000,255,255,255,45.184,177.842,45.184,177.842,29.213,40,174,10,7,10.536,4.592,153.342,0.560,11.180,9690.000,255,NaN,NaN,100.000,9690.000,40,175,153.435,5.942,2.294,0.436,0.768
